Member_number,Date,itemDescription,year,month,day,day_of_week
1033,7/4/2023,cereal,2023,7,4,1
1026,7/9/2023,apples,2023,7,9,6
1026,7/9/2023,bread,2023,7,9,6
1026,7/9/2023,rice,2023,7,9,6
1026,7/9/2023,eggs,2023,7,9,6
1094,3/16/2023,milk,2023,3,16,3
1094,3/16/2023,chicken,2023,3,16,3
1074,10/24/2023,milk,2023,10,24,1
1074,10/24/2023,jam,2023,10,24,1
1074,10/24/2023,eggs,2023,10,24,1
1074,10/24/2023,cereal,2023,10,24,1
1074,10/24/2023,cheese,2023,10,24,1
1048,10/19/2023,oranges,2023,10,19,3
1048,10/19/2023,chicken,2023,10,19,3
1048,10/19/2023,beans,2023,10,19,3
1087,6/22/2023,cheese,2023,6,22,3
1087,6/22/2023,yogurt,2023,6,22,3
1087,6/22/2023,oranges,2023,6,22,3
1087,6/22/2023,pasta,2023,6,22,3
1082,9/9/2023,jam,2023,9,9,5
1082,9/9/2023,pasta,2023,9,9,5
1082,9/9/2023,cheese,2023,9,9,5
1082,9/9/2023,cereal,2023,9,9,5
1082,9/9/2023,spinach,2023,9,9,5
1017,10/7/2023,jam,2023,10,7,5
1017,10/7/2023,chicken,2023,10,7,5
1017,10/7/2023,beans,2023,10,7,5
1017,10/7/2023,bread,2023,10,7,5
1017,10/7/2023,yogurt,2023,10,7,5
1004,2/8/2023,cheese,2023,2,8,2
1004,2/8/2023,bread,2023,2,8,2
1052,3/12/2023,butter,2023,3,12,6
1052,3/12/2023,pasta,2023,3,12,6
1052,3/12/2023,jam,2023,3,12,6
1001,4/22/2023,oranges,2023,4,22,5
1001,4/22/2023,cereal,2023,4,22,5
1001,4/22/2023,bread,2023,4,22,5
1001,4/22/2023,rice,2023,4,22,5
1001,4/22/2023,beans,2023,4,22,5
1001,4/22/2023,pasta,2023,4,22,5
1061,12/4/2023,bread,2023,12,4,0
1061,12/4/2023,spinach,2023,12,4,0
1061,12/4/2023,chicken,2023,12,4,0
1061,12/4/2023,cheese,2023,12,4,0
1061,12/4/2023,apples,2023,12,4,0
1001,1/9/2023,pasta,2023,1,9,0
1001,1/9/2023,milk,2023,1,9,0
1001,1/9/2023,chicken,2023,1,9,0
1001,1/9/2023,yogurt,2023,1,9,0
1001,1/9/2023,bread,2023,1,9,0
1001,1/9/2023,cheese,2023,1,9,0
1089,12/12/2023,cheese,2023,12,12,1
1089,12/12/2023,jam,2023,12,12,1
1089,12/12/2023,butter,2023,12,12,1
1089,12/12/2023,spinach,2023,12,12,1
1089,12/12/2023,chicken,2023,12,12,1
1019,5/4/2023,rice,2023,5,4,3
1019,5/4/2023,chicken,2023,5,4,3
1019,5/4/2023,milk,2023,5,4,3
1045,5/17/2023,butter,2023,5,17,2
1045,5/17/2023,cereal,2023,5,17,2
1045,5/17/2023,apples,2023,5,17,2
1045,5/17/2023,oranges,2023,5,17,2
1045,5/17/2023,rice,2023,5,17,2
1031,12/23/2023,milk,2023,12,23,5
1031,12/23/2023,beans,2023,12,23,5
1031,12/23/2023,butter,2023,12,23,5
1083,11/29/2023,butter,2023,11,29,2
1083,11/29/2023,apples,2023,11,29,2
1048,7/13/2023,oranges,2023,7,13,3
1048,7/13/2023,bread,2023,7,13,3
1048,7/13/2023,beans,2023,7,13,3
1048,7/13/2023,yogurt,2023,7,13,3
1048,7/13/2023,jam,2023,7,13,3
1048,7/13/2023,butter,2023,7,13,3
1063,8/11/2023,rice,2023,8,11,4
1063,8/11/2023,yogurt,2023,8,11,4
1063,8/11/2023,butter,2023,8,11,4
1063,8/11/2023,chicken,2023,8,11,4
1005,4/28/2023,spinach,2023,4,28,4
1005,4/28/2023,yogurt,2023,4,28,4
1005,4/28/2023,pasta,2023,4,28,4
1072,9/1/2023,bread,2023,9,1,4
1072,9/1/2023,butter,2023,9,1,4
1072,9/1/2023,beans,2023,9,1,4
1072,9/1/2023,milk,2023,9,1,4
1069,10/16/2023,jam,2023,10,16,0
1069,10/16/2023,yogurt,2023,10,16,0
1040,1/9/2023,rice,2023,1,9,0
1040,1/9/2023,jam,2023,1,9,0
1040,1/9/2023,cheese,2023,1,9,0
1091,7/23/2023,milk,2023,7,23,6
1091,7/23/2023,jam,2023,7,23,6
1072,5/4/2023,yogurt,2023,5,4,3
1072,5/4/2023,spinach,2023,5,4,3
1072,5/4/2023,apples,2023,5,4,3
1072,5/4/2023,beans,2023,5,4,3
1072,5/4/2023,chicken,2023,5,4,3
1072,5/4/2023,cereal,2023,5,4,3
1049,3/13/2023,chicken,2023,3,13,0
1049,3/13/2023,pasta,2023,3,13,0
1044,1/28/2023,apples,2023,1,28,5
1044,1/28/2023,eggs,2023,1,28,5
1009,6/24/2023,cheese,2023,6,24,5
1009,6/24/2023,rice,2023,6,24,5
1009,6/24/2023,yogurt,2023,6,24,5
1009,6/24/2023,apples,2023,6,24,5
1009,6/24/2023,cereal,2023,6,24,5
1009,6/24/2023,bread,2023,6,24,5
1081,5/20/2023,oranges,2023,5,20,5
1081,5/20/2023,eggs,2023,5,20,5
1081,5/20/2023,cereal,2023,5,20,5
1081,5/20/2023,chicken,2023,5,20,5
1081,5/20/2023,apples,2023,5,20,5
1055,4/6/2023,beans,2023,4,6,3
1055,4/6/2023,apples,2023,4,6,3
1055,4/6/2023,butter,2023,4,6,3
1055,4/6/2023,rice,2023,4,6,3
1055,4/6/2023,milk,2023,4,6,3
1055,4/6/2023,eggs,2023,4,6,3
1091,2/7/2023,milk,2023,2,7,1
1091,2/7/2023,jam,2023,2,7,1
1048,12/31/2023,pasta,2023,12,31,6
1048,12/31/2023,apples,2023,12,31,6
1048,12/31/2023,cereal,2023,12,31,6
1046,2/24/2023,bread,2023,2,24,4
1046,2/24/2023,milk,2023,2,24,4
1056,7/4/2023,butter,2023,7,4,1
1056,7/4/2023,jam,2023,7,4,1
1056,7/4/2023,spinach,2023,7,4,1
1056,7/4/2023,yogurt,2023,7,4,1
1055,8/18/2023,chicken,2023,8,18,4
1055,8/18/2023,spinach,2023,8,18,4
1055,8/18/2023,apples,2023,8,18,4
1055,8/18/2023,butter,2023,8,18,4
1055,8/18/2023,bread,2023,8,18,4
1055,8/18/2023,pasta,2023,8,18,4
1045,10/11/2023,rice,2023,10,11,2
1045,10/11/2023,spinach,2023,10,11,2
1041,7/17/2023,milk,2023,7,17,0
1041,7/17/2023,apples,2023,7,17,0
1049,2/13/2023,spinach,2023,2,13,0
1049,2/13/2023,eggs,2023,2,13,0
1049,2/13/2023,rice,2023,2,13,0
1049,2/13/2023,chicken,2023,2,13,0
1049,2/13/2023,jam,2023,2,13,0
1049,2/13/2023,apples,2023,2,13,0
1021,3/13/2023,milk,2023,3,13,0
1021,3/13/2023,spinach,2023,3,13,0
1021,3/13/2023,oranges,2023,3,13,0
1021,3/13/2023,jam,2023,3,13,0
1008,3/27/2023,milk,2023,3,27,0
1008,3/27/2023,apples,2023,3,27,0
1008,3/27/2023,spinach,2023,3,27,0
1008,3/27/2023,oranges,2023,3,27,0
1008,3/27/2023,butter,2023,3,27,0
1046,5/9/2023,pasta,2023,5,9,1
1046,5/9/2023,beans,2023,5,9,1
1046,5/9/2023,oranges,2023,5,9,1
1076,11/12/2023,oranges,2023,11,12,6
1076,11/12/2023,butter,2023,11,12,6
1076,11/12/2023,jam,2023,11,12,6
1038,1/4/2023,cereal,2023,1,4,2
1038,1/4/2023,yogurt,2023,1,4,2
1038,1/4/2023,rice,2023,1,4,2
1038,1/4/2023,apples,2023,1,4,2
1038,1/4/2023,spinach,2023,1,4,2
1056,6/21/2023,yogurt,2023,6,21,2
1056,6/21/2023,spinach,2023,6,21,2
1056,6/21/2023,beans,2023,6,21,2
1056,6/21/2023,rice,2023,6,21,2
1056,6/21/2023,jam,2023,6,21,2
1038,6/14/2023,pasta,2023,6,14,2
1038,6/14/2023,eggs,2023,6,14,2
1038,6/14/2023,oranges,2023,6,14,2
1038,6/14/2023,cereal,2023,6,14,2
1038,6/14/2023,jam,2023,6,14,2
1038,6/14/2023,apples,2023,6,14,2
1040,5/30/2023,rice,2023,5,30,1
1040,5/30/2023,cheese,2023,5,30,1
1040,5/30/2023,eggs,2023,5,30,1
1040,5/30/2023,cereal,2023,5,30,1
1040,5/30/2023,apples,2023,5,30,1
1035,7/21/2023,butter,2023,7,21,4
1035,7/21/2023,rice,2023,7,21,4
1035,7/21/2023,eggs,2023,7,21,4
1035,7/21/2023,yogurt,2023,7,21,4
1069,4/3/2023,bread,2023,4,3,0
1069,4/3/2023,pasta,2023,4,3,0
1069,4/3/2023,oranges,2023,4,3,0
1069,4/3/2023,yogurt,2023,4,3,0
1069,4/3/2023,eggs,2023,4,3,0
1069,4/3/2023,cheese,2023,4,3,0
1037,12/21/2023,yogurt,2023,12,21,3
1037,12/21/2023,spinach,2023,12,21,3
1052,12/11/2023,jam,2023,12,11,0
1052,12/11/2023,beans,2023,12,11,0
1052,12/11/2023,milk,2023,12,11,0
1052,12/11/2023,eggs,2023,12,11,0
1052,12/11/2023,cheese,2023,12,11,0
1084,3/20/2023,cheese,2023,3,20,0
1084,3/20/2023,apples,2023,3,20,0
1084,3/20/2023,butter,2023,3,20,0
1084,3/20/2023,oranges,2023,3,20,0
1084,3/20/2023,rice,2023,3,20,0
1061,10/26/2023,chicken,2023,10,26,3
1061,10/26/2023,spinach,2023,10,26,3
1061,10/26/2023,pasta,2023,10,26,3
1061,10/26/2023,apples,2023,10,26,3
1061,10/26/2023,yogurt,2023,10,26,3
1004,7/4/2023,rice,2023,7,4,1
1004,7/4/2023,beans,2023,7,4,1
1004,7/4/2023,butter,2023,7,4,1
1004,7/4/2023,cheese,2023,7,4,1
1004,7/4/2023,eggs,2023,7,4,1
1004,7/4/2023,cereal,2023,7,4,1
1021,11/28/2023,bread,2023,11,28,1
1021,11/28/2023,rice,2023,11,28,1
1021,11/28/2023,beans,2023,11,28,1
1021,11/28/2023,cheese,2023,11,28,1
1021,11/28/2023,pasta,2023,11,28,1
1021,11/28/2023,apples,2023,11,28,1
1096,6/19/2023,butter,2023,6,19,0
1096,6/19/2023,bread,2023,6,19,0
1096,6/19/2023,spinach,2023,6,19,0
1096,6/19/2023,milk,2023,6,19,0
1096,6/19/2023,eggs,2023,6,19,0
1065,9/23/2023,rice,2023,9,23,5
1065,9/23/2023,pasta,2023,9,23,5
1065,9/23/2023,spinach,2023,9,23,5
1065,9/23/2023,eggs,2023,9,23,5
1065,9/23/2023,oranges,2023,9,23,5
1065,9/23/2023,cereal,2023,9,23,5
1050,8/26/2023,pasta,2023,8,26,5
1050,8/26/2023,chicken,2023,8,26,5
1050,8/26/2023,jam,2023,8,26,5
1050,8/26/2023,cereal,2023,8,26,5
1050,8/26/2023,bread,2023,8,26,5
1050,8/26/2023,oranges,2023,8,26,5
1013,6/1/2023,spinach,2023,6,1,3
1013,6/1/2023,butter,2023,6,1,3
1013,6/1/2023,yogurt,2023,6,1,3
1013,6/1/2023,pasta,2023,6,1,3
1013,6/1/2023,jam,2023,6,1,3
1044,6/9/2023,oranges,2023,6,9,4
1044,6/9/2023,cheese,2023,6,9,4
1044,6/9/2023,eggs,2023,6,9,4
1044,6/9/2023,chicken,2023,6,9,4
1061,6/28/2023,butter,2023,6,28,2
1061,6/28/2023,oranges,2023,6,28,2
1061,6/28/2023,pasta,2023,6,28,2
1061,6/28/2023,cheese,2023,6,28,2
1061,6/28/2023,yogurt,2023,6,28,2
1040,2/4/2023,bread,2023,2,4,5
1040,2/4/2023,cheese,2023,2,4,5
1040,2/4/2023,pasta,2023,2,4,5
1040,2/4/2023,butter,2023,2,4,5
1002,6/25/2023,beans,2023,6,25,6
1002,6/25/2023,cheese,2023,6,25,6
1021,5/5/2023,jam,2023,5,5,4
1021,5/5/2023,chicken,2023,5,5,4
1021,5/5/2023,spinach,2023,5,5,4
1021,5/5/2023,cereal,2023,5,5,4
1021,5/5/2023,yogurt,2023,5,5,4
1021,5/5/2023,apples,2023,5,5,4
1059,4/29/2023,beans,2023,4,29,5
1059,4/29/2023,jam,2023,4,29,5
1059,4/29/2023,yogurt,2023,4,29,5
1059,4/29/2023,spinach,2023,4,29,5
1059,4/29/2023,pasta,2023,4,29,5
1055,7/22/2023,pasta,2023,7,22,5
1055,7/22/2023,rice,2023,7,22,5
1025,8/19/2023,apples,2023,8,19,5
1025,8/19/2023,spinach,2023,8,19,5
1025,8/19/2023,bread,2023,8,19,5
1025,8/19/2023,pasta,2023,8,19,5
1025,8/19/2023,eggs,2023,8,19,5
1025,8/19/2023,beans,2023,8,19,5
1035,12/27/2023,rice,2023,12,27,2
1035,12/27/2023,butter,2023,12,27,2
1068,4/6/2023,cereal,2023,4,6,3
1068,4/6/2023,eggs,2023,4,6,3
1068,4/6/2023,oranges,2023,4,6,3
1068,4/6/2023,butter,2023,4,6,3
1033,12/10/2023,chicken,2023,12,10,6
1033,12/10/2023,beans,2023,12,10,6
1033,12/10/2023,cereal,2023,12,10,6
1033,12/10/2023,rice,2023,12,10,6
1033,12/10/2023,apples,2023,12,10,6
1078,7/20/2023,butter,2023,7,20,3
1078,7/20/2023,cereal,2023,7,20,3
1078,7/20/2023,yogurt,2023,7,20,3
1078,7/20/2023,oranges,2023,7,20,3
1078,7/20/2023,rice,2023,7,20,3
1078,7/20/2023,jam,2023,7,20,3
1086,12/28/2023,spinach,2023,12,28,3
1086,12/28/2023,rice,2023,12,28,3
1086,12/28/2023,yogurt,2023,12,28,3
1086,12/28/2023,butter,2023,12,28,3
1086,3/10/2023,butter,2023,3,10,4
1086,3/10/2023,eggs,2023,3,10,4
1086,3/10/2023,milk,2023,3,10,4
1086,3/10/2023,spinach,2023,3,10,4
1023,7/11/2023,chicken,2023,7,11,1
1023,7/11/2023,apples,2023,7,11,1
1023,7/11/2023,yogurt,2023,7,11,1
1076,3/12/2023,apples,2023,3,12,6
1076,3/12/2023,spinach,2023,3,12,6
1076,3/12/2023,jam,2023,3,12,6
1076,3/12/2023,oranges,2023,3,12,6
1076,3/12/2023,beans,2023,3,12,6
1076,3/12/2023,chicken,2023,3,12,6
1088,11/27/2023,chicken,2023,11,27,0
1088,11/27/2023,jam,2023,11,27,0
1088,11/27/2023,oranges,2023,11,27,0
1036,3/13/2023,cereal,2023,3,13,0
1036,3/13/2023,yogurt,2023,3,13,0
1036,3/13/2023,oranges,2023,3,13,0
1079,1/28/2023,bread,2023,1,28,5
1079,1/28/2023,oranges,2023,1,28,5
1079,1/28/2023,jam,2023,1,28,5
1079,1/28/2023,eggs,2023,1,28,5
1049,10/15/2023,beans,2023,10,15,6
1049,10/15/2023,oranges,2023,10,15,6
1049,10/15/2023,apples,2023,10,15,6
1049,10/15/2023,spinach,2023,10,15,6
1049,10/15/2023,yogurt,2023,10,15,6
1049,10/15/2023,cheese,2023,10,15,6
1090,8/16/2023,jam,2023,8,16,2
1090,8/16/2023,butter,2023,8,16,2
1090,8/16/2023,rice,2023,8,16,2
1090,8/16/2023,bread,2023,8,16,2
1090,8/16/2023,eggs,2023,8,16,2
1037,1/17/2023,eggs,2023,1,17,1
1037,1/17/2023,chicken,2023,1,17,1
1037,1/17/2023,milk,2023,1,17,1
1037,1/17/2023,jam,2023,1,17,1
1099,8/23/2023,pasta,2023,8,23,2
1099,8/23/2023,cheese,2023,8,23,2
1099,8/23/2023,yogurt,2023,8,23,2
1099,8/23/2023,oranges,2023,8,23,2
1099,8/23/2023,chicken,2023,8,23,2
1099,8/23/2023,beans,2023,8,23,2
1014,10/21/2023,milk,2023,10,21,5
1014,10/21/2023,cheese,2023,10,21,5
1069,7/7/2023,yogurt,2023,7,7,4
1069,7/7/2023,cheese,2023,7,7,4
1069,7/7/2023,bread,2023,7,7,4
1069,7/7/2023,pasta,2023,7,7,4
1069,7/7/2023,oranges,2023,7,7,4
1069,7/7/2023,chicken,2023,7,7,4
1027,8/6/2023,pasta,2023,8,6,6
1027,8/6/2023,yogurt,2023,8,6,6
1083,5/7/2023,yogurt,2023,5,7,6
1083,5/7/2023,bread,2023,5,7,6
1083,5/7/2023,oranges,2023,5,7,6
1083,5/7/2023,milk,2023,5,7,6
1044,2/14/2023,yogurt,2023,2,14,1
1044,2/14/2023,butter,2023,2,14,1
1044,2/14/2023,cheese,2023,2,14,1
1044,2/14/2023,eggs,2023,2,14,1
1044,2/14/2023,pasta,2023,2,14,1
1094,10/29/2023,yogurt,2023,10,29,6
1094,10/29/2023,pasta,2023,10,29,6
1094,10/29/2023,rice,2023,10,29,6
1094,10/29/2023,beans,2023,10,29,6
1054,3/26/2023,jam,2023,3,26,6
1054,3/26/2023,cheese,2023,3,26,6
1054,3/26/2023,eggs,2023,3,26,6
1054,3/26/2023,yogurt,2023,3,26,6
1054,3/26/2023,bread,2023,3,26,6
1054,3/26/2023,rice,2023,3,26,6
1044,9/30/2023,rice,2023,9,30,5
1044,9/30/2023,chicken,2023,9,30,5
1044,9/30/2023,jam,2023,9,30,5
1044,9/30/2023,cereal,2023,9,30,5
1090,5/30/2023,rice,2023,5,30,1
1090,5/30/2023,milk,2023,5,30,1
1090,5/30/2023,chicken,2023,5,30,1
1090,5/30/2023,beans,2023,5,30,1
1012,3/11/2023,spinach,2023,3,11,5
1012,3/11/2023,bread,2023,3,11,5
1012,3/11/2023,milk,2023,3,11,5
1012,3/11/2023,beans,2023,3,11,5
1012,3/11/2023,jam,2023,3,11,5
1089,3/9/2023,jam,2023,3,9,3
1089,3/9/2023,pasta,2023,3,9,3
1089,3/9/2023,cereal,2023,3,9,3
1031,12/13/2023,oranges,2023,12,13,2
1031,12/13/2023,jam,2023,12,13,2
1031,12/13/2023,rice,2023,12,13,2
1031,12/13/2023,beans,2023,12,13,2
1031,12/13/2023,milk,2023,12,13,2
1080,8/1/2023,oranges,2023,8,1,1
1080,8/1/2023,butter,2023,8,1,1
1080,8/1/2023,beans,2023,8,1,1
1080,8/1/2023,yogurt,2023,8,1,1
1080,8/1/2023,apples,2023,8,1,1
1065,5/23/2023,oranges,2023,5,23,1
1065,5/23/2023,spinach,2023,5,23,1
1065,5/23/2023,cereal,2023,5,23,1
1065,5/23/2023,rice,2023,5,23,1
1000,2/17/2023,beans,2023,2,17,4
1000,2/17/2023,spinach,2023,2,17,4
1000,2/17/2023,pasta,2023,2,17,4
1000,2/17/2023,cereal,2023,2,17,4
1000,2/17/2023,butter,2023,2,17,4
1068,7/23/2023,apples,2023,7,23,6
1068,7/23/2023,yogurt,2023,7,23,6
1068,7/23/2023,eggs,2023,7,23,6
1063,5/18/2023,yogurt,2023,5,18,3
1063,5/18/2023,milk,2023,5,18,3
1063,5/18/2023,cereal,2023,5,18,3
1063,5/18/2023,chicken,2023,5,18,3
1073,3/8/2023,yogurt,2023,3,8,2
1073,3/8/2023,oranges,2023,3,8,2
1073,3/8/2023,cheese,2023,3,8,2
1073,3/8/2023,cereal,2023,3,8,2
1073,3/8/2023,beans,2023,3,8,2
1073,3/8/2023,bread,2023,3,8,2
1005,2/20/2023,bread,2023,2,20,0
1005,2/20/2023,butter,2023,2,20,0
1005,2/20/2023,jam,2023,2,20,0
1005,2/20/2023,oranges,2023,2,20,0
1005,2/20/2023,pasta,2023,2,20,0
1000,8/8/2023,pasta,2023,8,8,1
1000,8/8/2023,jam,2023,8,8,1
1000,8/8/2023,beans,2023,8,8,1
1038,3/23/2023,butter,2023,3,23,3
1038,3/23/2023,beans,2023,3,23,3
1038,3/23/2023,cereal,2023,3,23,3
1038,3/23/2023,milk,2023,3,23,3
1010,7/10/2023,bread,2023,7,10,0
1010,7/10/2023,apples,2023,7,10,0
1010,7/10/2023,beans,2023,7,10,0
1039,12/25/2023,apples,2023,12,25,0
1039,12/25/2023,beans,2023,12,25,0
1039,12/25/2023,butter,2023,12,25,0
1090,2/18/2023,eggs,2023,2,18,5
1090,2/18/2023,oranges,2023,2,18,5
1009,3/9/2023,eggs,2023,3,9,3
1009,3/9/2023,chicken,2023,3,9,3
1009,3/9/2023,beans,2023,3,9,3
1009,3/9/2023,oranges,2023,3,9,3
1009,3/9/2023,bread,2023,3,9,3
1009,3/9/2023,cheese,2023,3,9,3
1089,6/25/2023,yogurt,2023,6,25,6
1089,6/25/2023,apples,2023,6,25,6
1088,3/9/2023,butter,2023,3,9,3
1088,3/9/2023,eggs,2023,3,9,3
1088,3/9/2023,apples,2023,3,9,3
1088,3/9/2023,spinach,2023,3,9,3
1088,3/9/2023,pasta,2023,3,9,3
1013,6/10/2023,spinach,2023,6,10,5
1013,6/10/2023,milk,2023,6,10,5
1013,6/10/2023,jam,2023,6,10,5
1013,6/10/2023,apples,2023,6,10,5
1099,3/10/2023,butter,2023,3,10,4
1099,3/10/2023,chicken,2023,3,10,4
1099,3/10/2023,rice,2023,3,10,4
1001,11/9/2023,oranges,2023,11,9,3
1001,11/9/2023,cereal,2023,11,9,3
1001,11/9/2023,pasta,2023,11,9,3
1027,11/18/2023,spinach,2023,11,18,5
1027,11/18/2023,apples,2023,11,18,5
1027,11/18/2023,rice,2023,11,18,5
1087,8/15/2023,butter,2023,8,15,1
1087,8/15/2023,spinach,2023,8,15,1
1087,8/15/2023,jam,2023,8,15,1
1096,3/5/2023,pasta,2023,3,5,6
1096,3/5/2023,apples,2023,3,5,6
1096,3/5/2023,cereal,2023,3,5,6
1096,3/5/2023,yogurt,2023,3,5,6
1096,3/5/2023,cheese,2023,3,5,6
1096,3/5/2023,jam,2023,3,5,6
1031,5/22/2023,eggs,2023,5,22,0
1031,5/22/2023,chicken,2023,5,22,0
1076,11/4/2023,milk,2023,11,4,5
1076,11/4/2023,cheese,2023,11,4,5
1076,11/4/2023,pasta,2023,11,4,5
1076,11/4/2023,bread,2023,11,4,5
1076,11/4/2023,beans,2023,11,4,5
1076,11/4/2023,spinach,2023,11,4,5
1026,9/23/2023,chicken,2023,9,23,5
1026,9/23/2023,eggs,2023,9,23,5
1026,9/23/2023,pasta,2023,9,23,5
1026,9/23/2023,apples,2023,9,23,5
1026,9/23/2023,milk,2023,9,23,5
1026,9/23/2023,bread,2023,9,23,5
1030,9/11/2023,butter,2023,9,11,0
1030,9/11/2023,eggs,2023,9,11,0
1030,9/11/2023,oranges,2023,9,11,0
1030,9/11/2023,beans,2023,9,11,0
1030,9/11/2023,rice,2023,9,11,0
1009,9/28/2023,cereal,2023,9,28,3
1009,9/28/2023,spinach,2023,9,28,3
1016,7/18/2023,apples,2023,7,18,1
1016,7/18/2023,cereal,2023,7,18,1
1016,7/18/2023,chicken,2023,7,18,1
1016,7/18/2023,beans,2023,7,18,1
1016,7/18/2023,jam,2023,7,18,1
1016,7/18/2023,oranges,2023,7,18,1
1098,2/7/2023,rice,2023,2,7,1
1098,2/7/2023,butter,2023,2,7,1
1001,5/15/2023,bread,2023,5,15,0
1001,5/15/2023,spinach,2023,5,15,0
1001,5/15/2023,cheese,2023,5,15,0
1050,9/17/2023,beans,2023,9,17,6
1050,9/17/2023,pasta,2023,9,17,6
1050,9/17/2023,chicken,2023,9,17,6
1050,9/17/2023,apples,2023,9,17,6
1054,12/26/2023,butter,2023,12,26,1
1054,12/26/2023,beans,2023,12,26,1
1054,12/26/2023,chicken,2023,12,26,1
1054,12/26/2023,cheese,2023,12,26,1
1054,12/26/2023,rice,2023,12,26,1
1019,5/23/2023,milk,2023,5,23,1
1019,5/23/2023,butter,2023,5,23,1
1065,4/15/2023,chicken,2023,4,15,5
1065,4/15/2023,cereal,2023,4,15,5
1065,4/15/2023,apples,2023,4,15,5
1075,11/21/2023,milk,2023,11,21,1
1075,11/21/2023,pasta,2023,11,21,1
1055,5/3/2023,eggs,2023,5,3,2
1055,5/3/2023,butter,2023,5,3,2
1055,3/1/2023,rice,2023,3,1,2
1055,3/1/2023,spinach,2023,3,1,2
1055,3/1/2023,bread,2023,3,1,2
1055,3/1/2023,milk,2023,3,1,2
1055,3/1/2023,beans,2023,3,1,2
1094,12/3/2023,butter,2023,12,3,6
1094,12/3/2023,bread,2023,12,3,6
1094,12/3/2023,pasta,2023,12,3,6
1017,12/26/2023,jam,2023,12,26,1
1017,12/26/2023,oranges,2023,12,26,1
1044,9/25/2023,cheese,2023,9,25,0
1044,9/25/2023,yogurt,2023,9,25,0
1044,9/25/2023,pasta,2023,9,25,0
1044,9/25/2023,milk,2023,9,25,0
1044,9/25/2023,jam,2023,9,25,0
1044,9/25/2023,cereal,2023,9,25,0
1016,5/18/2023,cheese,2023,5,18,3
1016,5/18/2023,bread,2023,5,18,3
1042,8/8/2023,chicken,2023,8,8,1
1042,8/8/2023,butter,2023,8,8,1
1042,8/8/2023,milk,2023,8,8,1
1042,8/8/2023,pasta,2023,8,8,1
1073,11/18/2023,oranges,2023,11,18,5
1073,11/18/2023,spinach,2023,11,18,5
1065,7/4/2023,oranges,2023,7,4,1
1065,7/4/2023,yogurt,2023,7,4,1
1072,3/27/2023,jam,2023,3,27,0
1072,3/27/2023,milk,2023,3,27,0
1072,3/27/2023,cheese,2023,3,27,0
1072,3/27/2023,butter,2023,3,27,0
1073,12/12/2023,eggs,2023,12,12,1
1073,12/12/2023,pasta,2023,12,12,1
1065,1/2/2023,yogurt,2023,1,2,0
1065,1/2/2023,spinach,2023,1,2,0
1001,5/6/2023,oranges,2023,5,6,5
1001,5/6/2023,cereal,2023,5,6,5
1049,3/18/2023,spinach,2023,3,18,5
1049,3/18/2023,yogurt,2023,3,18,5
1049,3/18/2023,bread,2023,3,18,5
1070,1/1/2024,eggs,2024,1,1,0
1070,1/1/2024,cereal,2024,1,1,0
1070,1/1/2024,spinach,2024,1,1,0
1070,1/1/2024,apples,2024,1,1,0
1070,1/1/2024,yogurt,2024,1,1,0
1034,2/9/2023,cereal,2023,2,9,3
1034,2/9/2023,butter,2023,2,9,3
1034,2/9/2023,chicken,2023,2,9,3
1034,2/9/2023,beans,2023,2,9,3
1034,2/9/2023,bread,2023,2,9,3
1034,2/9/2023,jam,2023,2,9,3
1028,9/22/2023,apples,2023,9,22,4
1028,9/22/2023,butter,2023,9,22,4
1059,5/25/2023,cereal,2023,5,25,3
1059,5/25/2023,butter,2023,5,25,3
1059,5/25/2023,chicken,2023,5,25,3
1059,5/25/2023,oranges,2023,5,25,3
1001,7/8/2023,milk,2023,7,8,5
1001,7/8/2023,rice,2023,7,8,5
1001,7/8/2023,cheese,2023,7,8,5
1038,11/15/2023,oranges,2023,11,15,2
1038,11/15/2023,cereal,2023,11,15,2
1038,11/15/2023,rice,2023,11,15,2
1063,4/11/2023,cheese,2023,4,11,1
1063,4/11/2023,spinach,2023,4,11,1
1063,4/11/2023,eggs,2023,4,11,1
1063,4/11/2023,jam,2023,4,11,1
1063,4/11/2023,bread,2023,4,11,1
1063,4/11/2023,apples,2023,4,11,1
1003,4/30/2023,cereal,2023,4,30,6
1003,4/30/2023,beans,2023,4,30,6
1003,4/30/2023,pasta,2023,4,30,6
1003,4/30/2023,bread,2023,4,30,6
1003,4/30/2023,spinach,2023,4,30,6
1003,4/30/2023,cheese,2023,4,30,6
1097,12/3/2023,yogurt,2023,12,3,6
1097,12/3/2023,pasta,2023,12,3,6
1097,12/3/2023,spinach,2023,12,3,6
1097,12/3/2023,milk,2023,12,3,6
1097,12/3/2023,butter,2023,12,3,6
1026,9/29/2023,apples,2023,9,29,4
1026,9/29/2023,oranges,2023,9,29,4
1026,9/29/2023,bread,2023,9,29,4
1018,12/31/2023,butter,2023,12,31,6
1018,12/31/2023,bread,2023,12,31,6
1018,12/31/2023,eggs,2023,12,31,6
1018,12/31/2023,chicken,2023,12,31,6
1052,12/25/2023,oranges,2023,12,25,0
1052,12/25/2023,pasta,2023,12,25,0
1052,12/25/2023,butter,2023,12,25,0
1052,12/25/2023,rice,2023,12,25,0
1012,9/16/2023,beans,2023,9,16,5
1012,9/16/2023,yogurt,2023,9,16,5
1012,9/16/2023,apples,2023,9,16,5
